Age,Fare,Parch,Sex,SibSp,Survived,HasCabin,IsAlone,FamilySize,TicketFrequency,Deck,IsMarried,Person_child,Person_female,Person_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,DeckGroup_ABC,DeckGroup_DE,DeckGroup_FG,DeckGroup_M,"CategoricalAge_(-0.08, 16.0]","CategoricalAge_(16.0, 32.0]","CategoricalAge_(32.0, 48.0]","CategoricalAge_(48.0, 64.0]","CategoricalAge_(64.0, 80.0]",CategoricalFare_1,CategoricalFare_2,CategoricalFare_3,CategoricalFare_4,CategoricalFare_5,FamilySizeBin_1,FamilySizeBin_2,FamilySizeBin_3,FamilySizeBin_4,Pclass_1,Pclass_2,Pclass_3,Person,Embarked,Title,DeckGroup,CategoricalAge,CategoricalFare,FamilySizeBin,Pclass
19,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
56,36,0,1,0,1.0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,3,0,3,4,1,1
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
23,8,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,3,1,1,1,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
18,23,1,0,0,1.0,0,0,2,2,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,3,1,4,2,2
21,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
22,8,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
18,7,0,0,0,0.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
24,74,0,1,2,0.0,0,0,3,7,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,1,3,1,5,3,2
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
32,16,1,0,1,0.0,0,0,3,2,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,3,3,3
23,13,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
58,113,2,1,0,0.0,1,0,3,3,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,1,3,5,3,1
50,134,0,1,2,1.0,0,0,3,2,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,3,3,3,5,3,1
40,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,2,1,1,3
47,26,0,1,0,0.0,1,1,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,2,4,1,1
36,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
20,8,0,1,1,1.0,0,0,2,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,3,1,1,2,3
32,74,0,1,2,0.0,0,0,3,7,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,1,3,1,5,3,2
25,13,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
43,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
36,52,0,0,1,1.0,1,0,2,2,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,2,0,2,5,2,1
40,39,1,0,1,1.0,0,0,3,3,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,2,3,2,4,3,2
31,52,0,1,1,0.0,1,0,2,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,0,1,5,2,1
70,10,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,2,1,3,4,2,1,2
31,13,0,1,0,1.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
30,0,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,3,1,1,1,2
18,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
24,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
18,10,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0,3,1,2,1,3
43,47,6,0,1,0.0,0,0,8,8,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3,2,5,4,3
36,512,1,1,0,1.0,1,0,2,4,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,2,5,2,1
22,8,0,0,0,0.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
27,77,0,1,0,1.0,1,1,1,3,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,1,1,5,1,1
20,9,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,2,1,3
14,47,2,1,5,0.0,0,0,8,8,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,3,0,5,4,3
60,39,1,1,1,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,1,3,3,4,3,2
25,42,2,1,1,0.0,0,0,4,4,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,1,3,1,4,3,2
14,40,1,1,4,0.0,0,0,6,7,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,3,0,4,4,3
19,10,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,2,1,3
18,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
15,211,1,0,0,1.0,1,0,2,4,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,5,2,1
31,57,0,1,1,1.0,1,0,2,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,0,1,5,2,1
4,13,1,0,0,1.0,0,0,2,2,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,2,3
25,56,0,1,0,1.0,0,1,1,8,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,3,1,5,1,3
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
60,27,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,3,3,3,4,1,1
52,14,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,3,3,1,2
44,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
22,8,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
49,111,1,1,1,0.0,1,0,3,4,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,3,5,3,1
42,8,0,1,0,0.0,1,1,1,1,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,1,1,3
18,228,0,0,1,1.0,1,0,2,5,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,5,2,1
35,26,0,1,0,1.0,1,1,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,2,4,1,1
18,14,1,0,0,0.0,0,0,2,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,1,3,2,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,1,3
26,8,0,1,1,0.0,0,0,2,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,3,1,1,2,3
39,26,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,1,3,2,4,1,2
45,14,0,0,0,1.0,0,1,1,1,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,2,3,2,3,1,2
42,26,0,1,0,1.0,1,1,1,1,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,2,4,1,1
22,152,0,0,0,1.0,0,1,1,6,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,3,1,5,1,1
25,15,1,1,1,1.0,0,0,3,3,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,3,1,3,3,3
24,50,0,0,0,1.0,1,1,1,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,5,1,1
42,27,0,1,0,0.0,1,1,1,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,0,2,4,1,1
48,52,0,1,1,1.0,1,0,2,2,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,0,2,5,2,1
29,9,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,2,1,3
52,13,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,3,3,1,2
19,8,0,1,0,0.0,1,1,1,1,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,1,1,1,3
38,228,0,0,0,1.0,1,1,1,5,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,5,1,1
27,10,0,0,0,1.0,1,1,1,1,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,1,1,2,1,2
25,16,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,1,3,1,3,1,3
33,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
6,33,1,0,0,1.0,0,0,2,3,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,3,0,4,2,2
17,7,0,1,1,0.0,0,0,2,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,3,1,1,2,3
34,13,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,2,3,1,2
50,13,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,3,3,1,2
27,53,0,1,1,1.0,1,0,2,2,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,1,1,5,2,1
20,9,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,2,1,3
30,21,0,0,3,1.0,0,0,4,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,2,3,1,3,3,2
22,8,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
25,26,0,1,1,0.0,0,0,2,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,1,3,1,4,2,2
25,8,0,0,1,0.0,0,0,2,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,3,1,1,2,3
29,211,0,0,0,1.0,1,1,1,4,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,5,1,1
11,19,0,1,0,0.0,0,1,1,2,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,0,3,1,3
30,0,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,3,1,1,1,2
23,13,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
23,13,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
28,16,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,3,1,3,1,3
48,34,3,0,1,0.0,0,0,5,5,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,2,3,2,4,4,3
35,512,0,1,0,1.0,1,1,1,4,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,2,5,1,1
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
25,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
42,30,0,1,0,1.0,1,1,1,1,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,1,2,4,1,1
36,79,0,1,1,0.0,1,0,2,3,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,0,2,5,2,1
21,262,2,0,2,1.0,1,0,5,7,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,5,4,1
24,16,0,1,1,0.0,0,0,2,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,1,3,1,3,2,3
31,8,0,1,0,1.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
70,71,1,1,1,0.0,1,0,3,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,2,3,0,4,5,3,1
16,20,1,1,1,0.0,0,0,3,3,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,3,0,3,3,3
30,13,0,0,0,1.0,0,1,1,1,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,3,1,3,1,2
19,53,0,1,1,0.0,1,0,2,2,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,1,1,1,5,2,1
31,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,1,3
4,23,1,0,1,1.0,0,0,3,3,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,3,0,4,3,2
6,12,1,1,0,1.0,1,0,2,2,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,0,3,2,3
33,10,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,2,1,3
23,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
48,65,2,0,1,1.0,0,0,4,5,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,2,3,2,5,3,2
1,14,1,1,1,1.0,0,0,3,2,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,3,0,3,3,2
28,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
18,12,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,1,2
34,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
33,86,0,0,0,1.0,1,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,3,0,2,5,1,1
25,14,0,1,0,0.0,0,1,1,2,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,3,1,3,1,3
41,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
20,7,0,1,0,1.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
36,120,2,0,1,1.0,1,0,4,4,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,2,0,2,5,3,1
16,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,0,1,1,3
51,78,0,0,1,1.0,1,0,2,3,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,2,1,3,5,2,1
42,40,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,3,3,2,4,1,1
30,8,0,0,0,0.0,0,1,1,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,3
25,24,0,1,1,0.0,0,0,2,3,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,3,1,4,2,3
32,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
24,10,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,2,1,3
48,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,1,1,3
57,10,0,0,0,0.0,1,1,1,2,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,2,1,3,2,1,2
25,7,0,1,0,0.0,0,1,1,1,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,3,1,1,1,3
54,23,3,0,1,1.0,0,0,5,2,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,2,3,3,4,4,2
18,8,0,1,0,0.0,0,1,1,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,1,1,1,3
